l1,b1,z1,w1,Dc1,LRG_ID1,l2,b2,z2,w2,Dc2,LRG_ID2,Dmid
115.82158373550561,-69.11488059950281,0.691741032034642,0.9514547898863261,1728.4170798394669,1369,115.29802350888832,-69.13895250022703,0.6894259096775214,0.9667480371660815,1723.7298062400178,1370,1726.074268571242
178.84127821505703,-56.15686875418877,0.7596959541208412,0.9496384717760228,1863.1026686031744,2950,178.6124041170138,-56.19379380299575,0.7604971286417127,0.9372891243659824,1864.657672026787,3398,1863.8802647262257
179.9872123187683,-55.35154199390117,0.6994489153016183,0.9418657263443949,1743.9752097574294,3013,179.77005502733968,-55.26822688805501,0.700176584713044,0.9547070942191341,1745.440222668807,3714,1744.7077972844536
179.9125174742534,-55.404763559561495,0.698825999671898,0.9423844408476859,1742.7205817205702,3014,179.77005502733968,-55.26822688805501,0.700176584713044,0.9547070942191341,1745.440222668807,3714,1744.0806815330786
115.74604396820637,-68.36818546172901,0.934334203010999,0.9285391060214407,2184.903708894987,3228,116.1187613774975,-68.36880154333765,0.9361784706595638,0.9396080162824478,2188.1257469452135,3234,2186.5151690380108
183.58124352392826,-52.694055817792545,0.6427788330665127,0.9829370345147659,1627.8651297336155,3410,183.2803040279387,-52.58941894118461,0.6420021220090402,0.9816162771058493,1626.24574237931,3949,1627.055531822611
181.7468906687831,-53.768445425622964,0.688950312402606,0.9629141576196468,1722.7660782049913,3575,181.9346739790104,-53.68162443039418,0.6903122773809902,0.9658749656356285,1725.5251559906571,3603,1724.1459029774282
115.53222242784305,-68.29719146875637,0.6608432381376581,0.9405173755370876,1665.3128283178735,3650,115.63877000183122,-68.12264557621182,0.6590151241415676,0.9366122867271002,1661.5418398676034,4083,1663.4278589127907
179.61713294487058,-55.124714639736816,0.794523003521823,0.9703014559672344,1930.0069161324882,3754,179.82933498012315,-55.022706646873374,0.7923124801117102,0.9879485418376243,1925.8021863963975,3788,1927.9052536421468
116.50193826469499,-68.19049451088847,0.6225231240887174,0.9332491452310812,1585.3818741818677,3773,116.98307441626203,-68.10941779198464,0.6238015494687961,0.9298259568316415,1588.0786997144617,4370,1586.7305494127195
183.35700548191747,-52.67465744664392,0.9921307267085078,0.9825254277797456,2284.223497443133,3909,183.22143044063588,-52.564832652538705,0.9923798633760322,0.9808890842410318,2284.6443311431703,3948,2284.433922003997
99.96812477869304,-66.57543748967852,0.7062582465034052,0.9338225149902458,1757.6590728386966,4226,100.18494980638118,-66.44277434542686,0.7065422501862645,0.9432757162823637,1758.228569244976,4785,1757.943833338483
116.0060017289143,-67.95224294423546,0.9383330564775478,0.9288820719332942,2191.8854619322055,4352,116.12210178361144,-67.8504722748821,0.93718482535549,0.9528434736697206,2189.882417040536,4920,2190.8841101544485
138.75112162610785,-67.26077908579822,0.7406652137516055,0.935216378283732,1825.9427842618074,4654,138.84387744359177,-67.11522137654735,0.7400356348598087,0.9687048983935617,1824.7061049345093,5232,1825.3245036829169
104.94948070882822,-66.98702445394315,0.7209368945369199,0.9518554901314424,1786.964886775581,4783,105.38842432601257,-67.02458735740927,0.7226453987689702,0.9684592811868565,1790.3589436129625,4788,1788.6623557291819
115.1841522899095,-67.78175230298017,0.6741402757311549,0.991800877545665,1692.6156687483306,4870,115.61027464781121,-67.81631149803641,0.6750320212326885,0.9609127709875592,1694.4387940915217,4878,1693.5273551555745
161.18685964016169,-62.859747177444596,0.8130836231491346,0.9570453759540161,1965.0912039299815,4881,161.1214179160336,-62.7143456865327,0.814105369363632,1.003671202965528,1967.0111708586612,5514,1966.0513353427323
90.22680307901175,-64.38702540286572,0.7354831847594047,0.9477852361243382,1815.7496635688758,4897,90.01339438022458,-64.25793156380756,0.735389765288801,0.9346994309050295,1815.5656117342874,5531,1815.6576389567922
95.26272591814978,-65.5631424648028,0.7351227456263907,0.9699089178914991,1815.0394811802332,4901,95.6306089366749,-65.6188353231803,0.7366753775006509,0.968657771160506,1818.0975641411546,5061,1816.5688830803265
112.63385099450554,-67.63683705679318,0.7154083762044504,0.946738980124212,1775.9579315718715,4926,112.55421078086889,-67.50413527179272,0.7162617368478361,0.9249713998504484,1777.6593377005527,5478,1776.8087449728455
150.68658449614918,-65.44630558235676,0.7308560120898177,0.9481742010665202,1806.6208040969555,5047,151.0175988730525,-65.4833286872544,0.7299754647988099,0.9468080387889151,1804.880681625669,5066,1805.7508592115062
166.24274689011253,-61.21797574286767,0.799259826266195,0.9184385269944793,1938.9981309109876,5086,166.28770711888458,-61.08589239572626,0.7973946081814365,0.9335044306541841,1935.4607331956854,5482,1937.2299304199034
178.0801085349723,-55.368055574792926,0.7112719297420479,1.0113924000257166,1767.6982809073784,5142,177.86674329169622,-55.28536991994231,0.71232902981439,1.0350329359217414,1769.8110733945718,5847,1768.754846911769
179.51417166813732,-54.446697142631734,0.6127667298670448,0.9352478131828255,1564.7315593662213,5254,179.5963936355534,-54.279620712878774,0.6133901180591266,0.9457683974937567,1566.0546906602438,5276,1565.393187793525
179.5963936355534,-54.279620712878774,0.6133901180591266,0.9457683974937567,1566.0546906602438,5276,179.68558041387521,-54.13095484858665,0.615473935437796,0.9664163230801577,1570.473915431221,5902,1568.2650039849684
179.5963936355534,-54.279620712878774,0.6133901180591266,0.9457683974937567,1566.0546906602438,5276,179.67840648747676,-54.10822724477981,0.6123990662364633,0.9664163232407155,1563.9509638037323,5920,1565.0029859205915
