,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-3.162057004620475e-05,0.0001163850945168,0.0003508327035917,0.0004516532635082,0.0005426138092706,0.0005295354408663,0.0005428566683169,0.0002811293791036,0.0003207687401965,0.0003662959698119,0.0001987651715786,0.0001340594102756,0.0002273381965082,0.0003177629353572,0.000469963092548,0.0001858893408706,-0.0001731146585554,-0.0001000560217432,0.0001420436419877,0.0001035421230559,-9.296674719940614e-05,-0.0001106311057347,0.0001643867254166,0.0004106507136157,0.0005068795296092,0.000426086276227,0.0004992601249955,0.0006034988655602,0.0005378355504632,0.0005674347710758,0.0006345432850876,0.000326311174705,0.0001725037046615,0.0002031782445214,1.685217967830474e-05,-8.235625878229504e-05,0.0002576362340593,0.000394596518523,0.0002503902592424,0.0001403022879536,-9.66605131982796e-05,-1.996269581184561e-05,2.266863333830133e-05,0.0001247874904383,0.0001828531493475,0.0003750552245526,0.0003384688583625,0.0002284881211896,0.0003302225431394,0.0003905809989533,0.0004532909549518,0.0003905809989533,0.0003302225431394,0.0002284881211896,0.0003384688583625,0.0003750552245526,0.0001828531493475,0.0001247874904383,2.266863333830133e-05,-1.996269581184561e-05,-9.66605131982796e-05,0.0001403022879536,0.0002503902592424,0.000394596518523,0.0002576362340593,-8.235625878229504e-05,1.685217967830474e-05,0.0002031782445214,0.0001725037046615,0.000326311174705,0.0006345432850876,0.0005674347710758,0.0005378355504632,0.0006034988655602,0.0004992601249955,0.000426086276227,0.0005068795296092,0.0004106507136157,0.0001643867254166,-0.0001106311057347,-9.296674719940614e-05,0.0001035421230559,0.0001420436419877,-0.0001000560217432,-0.0001731146585554,0.0001858893408706,0.000469963092548,0.0003177629353572,0.0002273381965082,0.0001340594102756,0.0001987651715786,0.0003662959698119,0.0003207687401965,0.0002811293791036,0.0005428566683169,0.0005295354408663,0.0005426138092706,0.0004516532635082,0.0003508327035917,0.0001163850945168
1,-0.0001093934531616,0.0001047589200836,0.0003592569893189,0.0004528760178455,0.0006277922107239,0.0005726843769667,0.0003186705037155,0.000206514438095,0.0001601077651131,0.0001567148016459,6.151095292476739e-06,0.0001804246598378,0.0001229093924106,0.0002736548760252,0.0003778360400454,0.0002757955239209,1.002640204510021e-05,3.32884476947614e-05,0.0002308279035085,0.0004074632667477,0.0003992359500807,0.0003235075328128,0.0004533602554768,0.000516990993437,0.000370542833998,0.0004303337577685,0.0003871608686625,0.0004823932627681,0.0004205746331658,0.0005829993649525,0.0004614740576479,0.0003103831484374,0.0003080958899233,0.0002530070161262,0.0001237208436992,7.971165237161384e-05,1.6512262514136982e-05,0.0003209037456151,0.0001231840937245,9.306598781579638e-05,1.009603901995623e-05,-0.0001188216760111,-5.40560540795574e-05,6.214980583372291e-05,0.0001593403905359,0.0002293257825102,0.0001908770119889,6.515198971602578e-05,0.0001413675854122,0.0002444508761695,0.000323190293766,0.0002444508761695,0.0001413675854122,6.515198971602578e-05,0.0001908770119889,0.0002293257825102,0.0001593403905359,6.214980583372291e-05,-5.40560540795574e-05,-0.0001188216760111,1.009603901995623e-05,9.306598781579638e-05,0.0001231840937245,0.0003209037456151,1.6512262514136982e-05,7.971165237161384e-05,0.0001237208436992,0.0002530070161262,0.0003080958899233,0.0003103831484374,0.0004614740576479,0.0005829993649525,0.0004205746331658,0.0004823932627681,0.0003871608686625,0.0004303337577685,0.000370542833998,0.000516990993437,0.0004533602554768,0.0003235075328128,0.0003992359500807,0.0004074632667477,0.0002308279035085,3.32884476947614e-05,1.002640204510021e-05,0.0002757955239209,0.0003778360400454,0.0002736548760252,0.0001229093924106,0.0001804246598378,6.151095292476739e-06,0.0001567148016459,0.0001601077651131,0.000206514438095,0.0003186705037155,0.0005726843769667,0.0006277922107239,0.0004528760178455,0.0003592569893189,0.0001047589200836
2,-6.061332225120166e-05,2.2776527716107774e-05,0.0001945559344985,0.0005010657289892,0.0004965369972997,0.0003244626434173,0.0001808294694006,-2.4671343222409903e-05,-5.020608750416662e-06,-0.0001394303770725,-0.0002669741294523,-0.000275735947957,-0.0002101029355241,1.7382400238722445e-05,0.0003491291687834,0.0005025364898516,0.0002517638143369,0.0003378131236315,0.0005297451442836,0.0006410421228,0.0006050028152824,0.0004277620303742,0.0005358102010692,0.0005091252286251,0.0002991458930261,0.0001802164986182,0.0002479584312831,0.0003696244871173,0.0002492292523978,0.0003230430684774,0.0001389497342524,4.164572916557129e-05,0.0001702396678804,0.0004341086917095,0.0002615244028199,0.0001066127075421,0.0002334328566882,0.0002256277521397,0.0001939877923439,0.0001873109132869,0.0001822535079167,0.0001056127760992,0.0002031093172954,0.0002539164261219,0.0001713229010586,0.0002111524454301,0.0001668059338266,9.414080467786971e-06,0.0001030250338947,0.0004476357625542,0.0006250281178822,0.0004476357625542,0.0001030250338947,9.414080467786971e-06,0.0001668059338266,0.0002111524454301,0.0001713229010586,0.0002539164261219,0.0002031093172954,0.0001056127760992,0.0001822535079167,0.0001873109132869,0.0001939877923439,0.0002256277521397,0.0002334328566882,0.0001066127075421,0.0002615244028199,0.0004341086917095,0.0001702396678804,4.164572916557129e-05,0.0001389497342524,0.0003230430684774,0.0002492292523978,0.0003696244871173,0.0002479584312831,0.0001802164986182,0.0002991458930261,0.0005091252286251,0.0005358102010692,0.0004277620303742,0.0006050028152824,0.0006410421228,0.0005297451442836,0.0003378131236315,0.0002517638143369,0.0005025364898516,0.0003491291687834,1.7382400238722445e-05,-0.0002101029355241,-0.000275735947957,-0.0002669741294523,-0.0001394303770725,-5.020608750416662e-06,-2.4671343222409903e-05,0.0001808294694006,0.0003244626434173,0.0004965369972997,0.0005010657289892,0.0001945559344985,2.2776527716107774e-05
3,0.0001207937137909,0.0002362372536822,0.0002602227960646,0.0002675827202286,0.0003272991743138,0.0002118525138672,-2.995485764783516e-05,-1.0380618160228945e-05,-6.70694008922618e-05,-0.0001547453035608,-0.0003748560739853,-0.0005436456076185,-0.0005800823936638,-0.0001892502683626,0.0003379753919887,0.0007364035689797,0.0005819237916876,0.0004981520838605,0.0005963100273859,0.0006367564148957,0.0006243581581863,0.000398827709332,0.0003587036458046,0.0003742494718773,0.000345724432264,9.859812226721342e-05,0.0001630996109709,0.0002030680788993,0.000310936914044,0.0002440217135028,-4.9192598477956896e-05,-0.0001182212644338,0.0002132496519169,0.0003882528099707,0.0004188683339682,0.0005405996027013,0.0005592200999263,0.0001623581516819,0.0002348782895356,0.0001906104526594,0.0003397097427008,0.0003630250491044,0.0002381997346397,0.0001692726294723,0.0003172028516672,0.0004581079882214,0.0003650671958555,0.0003034695459181,0.0005032571854696,0.0007219676526237,0.0007478771769408,0.0007219676526237,0.0005032571854696,0.0003034695459181,0.0003650671958555,0.0004581079882214,0.0003172028516672,0.0001692726294723,0.0002381997346397,0.0003630250491044,0.0003397097427008,0.0001906104526594,0.0002348782895356,0.0001623581516819,0.0005592200999263,0.0005405996027013,0.0004188683339682,0.0003882528099707,0.0002132496519169,-0.0001182212644338,-4.9192598477956896e-05,0.0002440217135028,0.000310936914044,0.0002030680788993,0.0001630996109709,9.859812226721342e-05,0.000345724432264,0.0003742494718773,0.0003587036458046,0.000398827709332,0.0006243581581863,0.0006367564148957,0.0005963100273859,0.0004981520838605,0.0005819237916876,0.0007364035689797,0.0003379753919887,-0.0001892502683626,-0.0005800823936638,-0.0005436456076185,-0.0003748560739853,-0.0001547453035608,-6.70694008922618e-05,-1.0380618160228945e-05,-2.995485764783516e-05,0.0002118525138672,0.0003272991743138,0.0002675827202286,0.0002602227960646,0.0002362372536822
4,0.0004199240815602,0.0004737401194153,0.0003179272277441,0.0002093032685328,9.787020955147e-05,2.045066052909653e-05,-0.0001824358819779,-9.89059842857578e-05,-1.1624236765361876e-05,-5.811975682890034e-05,-0.0001763475250136,-0.0003483392118732,-0.0004916222579615,-0.0002101740842316,0.0004875475802971,0.000680263449405,0.0007725195863639,0.0005520655269421,0.000632741363211,0.0006205422543566,0.0004971943953124,0.0003226191084947,0.0003497787985896,0.0005361075917266,0.0005647197417266,0.0003492812618788,0.000522370593744,0.0005199606183892,0.0006175127954463,0.0004410614470663,0.0001363057553636,6.9229366094054e-05,0.0001383318297664,0.000306809825868,0.0004402730383919,0.0005474328910683,0.0003952976545981,0.0001633098236565,0.0001179438087298,0.0002900992747457,2.3576627679905616e-05,-8.48592890693567e-05,0.0001163326780889,0.0001593913985926,0.0003318869402672,0.0004339297332238,0.0003349857516432,0.0001622463969205,0.0004451326388022,0.0007060360870778,0.0008989679721757,0.0007060360870778,0.0004451326388022,0.0001622463969205,0.0003349857516432,0.0004339297332238,0.0003318869402672,0.0001593913985926,0.0001163326780889,-8.48592890693567e-05,2.3576627679905616e-05,0.0002900992747457,0.0001179438087298,0.0001633098236565,0.0003952976545981,0.0005474328910683,0.0004402730383919,0.000306809825868,0.0001383318297664,6.9229366094054e-05,0.0001363057553636,0.0004410614470663,0.0006175127954463,0.0005199606183892,0.000522370593744,0.0003492812618788,0.0005647197417266,0.0005361075917266,0.0003497787985896,0.0003226191084947,0.0004971943953124,0.0006205422543566,0.000632741363211,0.0005520655269421,0.0007725195863639,0.000680263449405,0.0004875475802971,-0.0002101740842316,-0.0004916222579615,-0.0003483392118732,-0.0001763475250136,-5.811975682890034e-05,-1.1624236765361876e-05,-9.89059842857578e-05,-0.0001824358819779,2.045066052909653e-05,9.787020955147e-05,0.0002093032685328,0.0003179272277441,0.0004737401194153
5,0.0004436293086639,0.0003750090843963,0.0002057130273617,0.0001440316649665,8.814013606382785e-05,-0.0001812764014786,-0.0003518775911538,-0.0001932059661977,-2.7043579627337472e-05,0.0002483708668582,0.0003553242701662,3.528533050548104e-05,-0.0002033527578035,-4.114062136149099e-06,0.0004090944435131,0.000557117072719,0.000559283176179,0.0006294022931718,0.0006703792495669,0.0004799336597983,0.0003190350307122,0.0001776606529495,0.0005028875496906,0.0008186664341137,0.0008524485088618,0.0009102391039338,0.0008066964897612,0.0007597725637747,0.000729168169816,0.0006664475579714,0.0003226372137292,0.0001908345360757,0.0002851007749533,0.0002423776950421,0.000242322856568,0.0004875717558722,0.0004610376929825,0.0002635075138226,0.000153471599039,0.0001616658064239,-0.0001011650693231,-0.0003911111355333,-0.0002659477300039,-1.4291397934333957e-05,0.0002899458240133,0.0002669501606682,6.844010342241312e-05,-0.0002279982086325,-0.0002007526561966,0.0001214326794897,0.0003370260170879,0.0001214326794897,-0.0002007526561966,-0.0002279982086325,6.844010342241312e-05,0.0002669501606682,0.0002899458240133,-1.4291397934333957e-05,-0.0002659477300039,-0.0003911111355333,-0.0001011650693231,0.0001616658064239,0.000153471599039,0.0002635075138226,0.0004610376929825,0.0004875717558722,0.000242322856568,0.0002423776950421,0.0002851007749533,0.0001908345360757,0.0003226372137292,0.0006664475579714,0.000729168169816,0.0007597725637747,0.0008066964897612,0.0009102391039338,0.0008524485088618,0.0008186664341137,0.0005028875496906,0.0001776606529495,0.0003190350307122,0.0004799336597983,0.0006703792495669,0.0006294022931718,0.000559283176179,0.000557117072719,0.0004090944435131,-4.114062136149099e-06,-0.0002033527578035,3.528533050548104e-05,0.0003553242701662,0.0002483708668582,-2.7043579627337472e-05,-0.0001932059661977,-0.0003518775911538,-0.0001812764014786,8.814013606382785e-05,0.0001440316649665,0.0002057130273617,0.0003750090843963
6,0.0002197258814381,0.000137456248754,-8.6004194463018e-05,-4.397140415484343e-06,4.1384010922574106e-05,-9.535985987696896e-05,-8.86248999839209e-05,2.896700385730459e-05,0.0001381768413796,0.0004120469277822,0.000503269948653,0.0001917863299516,-1.907812334088092e-05,8.633004594818191e-05,0.0003046355905675,0.0003616223907687,0.0003393726824038,0.0007061889585255,0.0006607905432304,0.0005021464613336,0.000382730313038,0.0003383599701571,0.0005284894826676,0.0007760740989302,0.0009968442420234,0.0007783183732883,0.0005977163817415,0.0006025838732714,0.0007528641129518,0.0004471510722962,0.0002796709480861,0.0001121905023002,0.0002109090493428,5.651374516491731e-05,5.723012489834835e-05,0.0003020715986033,0.0004417075219997,0.0006969480341819,0.000652753356662,0.0003911201762982,-8.233537119068895e-05,-0.0002983202071507,-0.0002656096633777,1.8379849096438174e-05,0.0003015777529249,0.0002783482747411,0.0001664699666273,-0.0001234640838933,-0.0002586638195355,-0.0002146248640589,-0.0001140411331417,-0.0002146248640589,-0.0002586638195355,-0.0001234640838933,0.0001664699666273,0.0002783482747411,0.0003015777529249,1.8379849096438174e-05,-0.0002656096633777,-0.0002983202071507,-8.233537119068895e-05,0.0003911201762982,0.000652753356662,0.0006969480341819,0.0004417075219997,0.0003020715986033,5.723012489834835e-05,5.651374516491731e-05,0.0002109090493428,0.0001121905023002,0.0002796709480861,0.0004471510722962,0.0007528641129518,0.0006025838732714,0.0005977163817415,0.0007783183732883,0.0009968442420234,0.0007760740989302,0.0005284894826676,0.0003383599701571,0.000382730313038,0.0005021464613336,0.0006607905432304,0.0007061889585255,0.0003393726824038,0.0003616223907687,0.0003046355905675,8.633004594818191e-05,-1.907812334088092e-05,0.0001917863299516,0.000503269948653,0.0004120469277822,0.0001381768413796,2.896700385730459e-05,-8.86248999839209e-05,-9.535985987696896e-05,4.1384010922574106e-05,-4.397140415484343e-06,-8.6004194463018e-05,0.000137456248754
7,0.000198871637041,5.191867774135699e-05,-7.876264966630382e-05,-0.0002361841675544,-0.000201771581034,-4.243195438070678e-05,0.0001635246467763,0.0001405646464748,0.0002004243521967,0.0001514507413379,0.0001189720388231,9.227929601320648e-05,0.0001039173283936,0.000194480986405,0.0003573688751002,0.0003079158929423,0.0003156758669888,0.0004052164276126,0.0003968158870221,0.0004508028936776,0.0003225195744894,0.0003022986302796,0.0003272611506311,0.0004767269793313,0.0004338927255626,0.000386898165642,0.00024264952252,0.0004316415495737,0.0005444589736026,0.000246944704662,4.0728917979277574e-05,0.0001023405604264,-9.253267716469376e-05,5.903155600988132e-05,4.257646209608414e-05,7.490180577699082e-05,0.0003365005414896,0.0008369213340027,0.0008954909078738,0.0007235535922273,0.0002568901618421,0.0001552782724451,0.0001188907225645,0.0002750841403662,0.0004126685595811,0.000437812083778,0.000487385071258,0.000300705873528,-0.0001362747956906,-0.0001859630862192,-0.0003969742855788,-0.0001859630862192,-0.0001362747956906,0.000300705873528,0.000487385071258,0.000437812083778,0.0004126685595811,0.0002750841403662,0.0001188907225645,0.0001552782724451,0.0002568901618421,0.0007235535922273,0.0008954909078738,0.0008369213340027,0.0003365005414896,7.490180577699082e-05,4.257646209608414e-05,5.903155600988132e-05,-9.253267716469376e-05,0.0001023405604264,4.0728917979277574e-05,0.000246944704662,0.0005444589736026,0.0004316415495737,0.00024264952252,0.000386898165642,0.0004338927255626,0.0004767269793313,0.0003272611506311,0.0003022986302796,0.0003225195744894,0.0004508028936776,0.0003968158870221,0.0004052164276126,0.0003156758669888,0.0003079158929423,0.0003573688751002,0.000194480986405,0.0001039173283936,9.227929601320648e-05,0.0001189720388231,0.0001514507413379,0.0002004243521967,0.0001405646464748,0.0001635246467763,-4.243195438070678e-05,-0.000201771581034,-0.0002361841675544,-7.876264966630382e-05,5.191867774135699e-05
8,0.0003226730155273,0.0001912374515903,-0.0001261609852346,-0.0004104168523933,-0.0004499496887819,8.964073626450974e-05,0.0004185133248749,0.0004740658638104,0.0002599306268902,6.51712579997226e-05,-3.055528997142336e-05,3.4362102751444256e-05,0.0002332984453913,0.0002694985936043,0.0002266656261622,0.0001975105948955,0.0002170639551343,0.000146070015106,7.52046086237941e-05,0.0002073357596032,0.000334005672585,0.000231904407187,0.000114033081266,0.0001357937489471,0.0001077232222732,-2.678249494292521e-05,8.343559823336819e-05,0.0003237955119296,0.0004287372899123,0.0002197391394923,5.171135422801748e-05,8.453464135357767e-05,0.0001283400505819,0.0001093837524644,-1.1816138487547246e-05,8.079520119423468e-05,0.000287995288195,0.0006485505697837,0.0008514722486301,0.0007976651232957,0.0006854552652458,0.0004865403975814,0.0004284457739251,0.0003835313256717,0.0004417332031464,0.0004581619069004,0.0005273025670603,0.000468121594279,0.0001745429354303,-0.0001093383358109,-0.0002507609101511,-0.0001093383358109,0.0001745429354303,0.000468121594279,0.0005273025670603,0.0004581619069004,0.0004417332031464,0.0003835313256717,0.0004284457739251,0.0004865403975814,0.0006854552652458,0.0007976651232957,0.0008514722486301,0.0006485505697837,0.000287995288195,8.079520119423468e-05,-1.1816138487547246e-05,0.0001093837524644,0.0001283400505819,8.453464135357767e-05,5.171135422801748e-05,0.0002197391394923,0.0004287372899123,0.0003237955119296,8.343559823336819e-05,-2.678249494292521e-05,0.0001077232222732,0.0001357937489471,0.000114033081266,0.000231904407187,0.000334005672585,0.0002073357596032,7.52046086237941e-05,0.000146070015106,0.0002170639551343,0.0001975105948955,0.0002266656261622,0.0002694985936043,0.0002332984453913,3.4362102751444256e-05,-3.055528997142336e-05,6.51712579997226e-05,0.0002599306268902,0.0004740658638104,0.0004185133248749,8.964073626450974e-05,-0.0004499496887819,-0.0004104168523933,-0.0001261609852346,0.0001912374515903
9,0.0004513997227206,0.0001241338662654,-7.401702379893185e-05,-0.0004504762320256,-0.0004697997501497,0.0001500818803636,0.0003460677445768,0.0004537876832507,0.0003227703432682,0.0001608529259689,0.000132476341504,0.0002567434141291,0.0005648202910439,0.0002620787792795,0.0002570186905253,0.0001431281122418,0.0002115790376079,8.151364714797582e-05,0.0001636543332661,0.0002981990610022,0.0004188705800793,0.0001764931600795,4.3035576229402624e-05,6.998951735032915e-05,0.0001427513874239,-0.0001190630147234,8.766293890389235e-05,0.0002835592702056,0.0002444569464643,0.0003990849524361,0.000412739191808,0.0004512146938301,0.0004118704534901,0.0002648033115638,0.0001430888167173,0.0002739249265853,0.0002022881371955,0.0003657173749971,0.0005352414213551,0.0005734890723139,0.0007224635369376,0.0006983322662254,0.00054868336657,0.0002372763259479,0.0002351620795236,0.0002297379306029,0.0003696797024865,0.0004685552359725,0.0003292790611252,2.610036466746068e-05,-2.414428478145211e-05,2.610036466746068e-05,0.0003292790611252,0.0004685552359725,0.0003696797024865,0.0002297379306029,0.0002351620795236,0.0002372763259479,0.00054868336657,0.0006983322662254,0.0007224635369376,0.0005734890723139,0.0005352414213551,0.0003657173749971,0.0002022881371955,0.0002739249265853,0.0001430888167173,0.0002648033115638,0.0004118704534901,0.0004512146938301,0.000412739191808,0.0003990849524361,0.0002444569464643,0.0002835592702056,8.766293890389235e-05,-0.0001190630147234,0.0001427513874239,6.998951735032915e-05,4.3035576229402624e-05,0.0001764931600795,0.0004188705800793,0.0002981990610022,0.0001636543332661,8.151364714797582e-05,0.0002115790376079,0.0001431281122418,0.0002570186905253,0.0002620787792795,0.0005648202910439,0.0002567434141291,0.000132476341504,0.0001608529259689,0.0003227703432682,0.0004537876832507,0.0003460677445768,0.0001500818803636,-0.0004697997501497,-0.0004504762320256,-7.401702379893185e-05,0.0001241338662654
