,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,-0.00028861893794299273,-2.4384391174027078e-05,0.0004230375400781398,0.0006037783442664006,0.0004657162689385081,0.0003814801537977002,0.0003908848735206112,0.00018900824769514755,0.00028850063711902726,0.0003823080514249477,0.00017234327832565862,-7.801877747284246e-05,-5.2553614954632724e-05,4.4103072374947216e-05,2.1536119634790794e-05,-0.00022400801435150063,-0.0005259235644107159,-0.00026522668180620234,-0.0001612644017444373,-0.0002796265041234853,-0.0004335175809809708,-0.00019786396268616868,6.753576371883785e-05,0.0004132462549946954,0.0004906387970408097,0.0004479702760386787,0.00035825152187919944,0.0003275060736040904,0.00030547790990354744,0.0003712626675415481,0.000605031577253818,0.0003549305377332754,0.0002124369590950227,7.392147535780288e-05,-0.00010608104640617914,-0.00026500042023388826,-0.0001368531414813831,-2.454546072763763e-06,-6.895079301864513e-05,2.8743106281488485e-05,-0.00048225776320624965,-0.0006565942288976543,-0.0005854020241534863,-0.0002276475947218286,-2.2691061162749524e-05,0.0003888967986021961,0.0005480172751573388,0.00035537340680756395,0.00030266907067746154,0.00040739993716258405,0.0002976205731949702,0.00040739993716258405,0.00030266907067746154,0.00035537340680756395,0.0005480172751573388,0.0003888967986021961,-2.2691061162749524e-05,-0.0002276475947218286,-0.0005854020241534863,-0.0006565942288976543,-0.00048225776320624965,2.8743106281488485e-05,-6.895079301864513e-05,-2.454546072763763e-06,-0.0001368531414813831,-0.00026500042023388826,-0.00010608104640617914,7.392147535780288e-05,0.0002124369590950227,0.0003549305377332754,0.000605031577253818,0.0003712626675415481,0.00030547790990354744,0.0003275060736040904,0.00035825152187919944,0.0004479702760386787,0.0004906387970408097,0.0004132462549946954,6.753576371883785e-05,-0.00019786396268616868,-0.0004335175809809708,-0.0002796265041234853,-0.0001612644017444373,-0.00026522668180620234,-0.0005259235644107159,-0.00022400801435150063,2.1536119634790794e-05,4.4103072374947216e-05,-5.2553614954632724e-05,-7.801877747284246e-05,0.00017234327832565862,0.0003823080514249477,0.00028850063711902726,0.00018900824769514755,0.0003908848735206112,0.0003814801537977002,0.0004657162689385081,0.0006037783442664006,0.0004230375400781398,-2.4384391174027078e-05,-0.00028861893794299273
1,-0.0005098279236292119,-0.00010553258859688616,0.00047439984513267675,0.0005049935134386681,0.0005391381854987809,0.00030661291901691736,0.00018303663509307213,0.000216524410046662,0.0001261737983906839,8.74024223283332e-06,-0.0002935312243549545,-0.0001321379182692845,-0.0002873519271852525,-0.00012646527615854365,-9.120215008273506e-05,-3.7536946643013585e-05,-0.00019321822235416394,-0.00010019771827080765,6.35046594099947e-05,0.00011384464508969903,0.00020849271865472732,0.0003574914121942405,0.0005676511936479257,0.0007284196604447281,0.0004930107415029809,0.00036366945582484744,9.034760693021275e-05,6.39182827588433e-05,7.33777905804401e-05,0.0005026961553636038,0.00046259362009928217,0.00034613528938946705,0.00025061497270953686,0.0001075255022939464,0.00016089498216343746,-3.25998992158755e-05,-0.00014723889857634303,1.8453410965423443e-05,-8.381875688352344e-05,-0.00014667428713872486,-0.00037714324266739554,-0.0006770413391532193,-0.0007025584069980968,-0.0003725991207543283,-7.289900395334633e-05,0.00022954166176939294,0.0003068330327345654,0.0002614074760950996,0.00018057152532962637,0.0002971315432948394,0.00043639190355228215,0.0002971315432948394,0.00018057152532962637,0.0002614074760950996,0.0003068330327345654,0.00022954166176939294,-7.289900395334633e-05,-0.0003725991207543283,-0.0007025584069980968,-0.0006770413391532193,-0.00037714324266739554,-0.00014667428713872486,-8.381875688352344e-05,1.8453410965423443e-05,-0.00014723889857634303,-3.25998992158755e-05,0.00016089498216343746,0.0001075255022939464,0.00025061497270953686,0.00034613528938946705,0.00046259362009928217,0.0005026961553636038,7.33777905804401e-05,6.39182827588433e-05,9.034760693021275e-05,0.00036366945582484744,0.0004930107415029809,0.0007284196604447281,0.0005676511936479257,0.0003574914121942405,0.00020849271865472732,0.00011384464508969903,6.35046594099947e-05,-0.00010019771827080765,-0.00019321822235416394,-3.7536946643013585e-05,-9.120215008273506e-05,-0.00012646527615854365,-0.0002873519271852525,-0.0001321379182692845,-0.0002935312243549545,8.74024223283332e-06,0.0001261737983906839,0.000216524410046662,0.00018303663509307213,0.00030661291901691736,0.0005391381854987809,0.0005049935134386681,0.00047439984513267675,-0.00010553258859688616,-0.0005098279236292119
2,-0.00030492526810543916,-1.849752488717487e-05,0.00041963929542506643,0.0007347238492027564,0.0005041957020648101,0.00018028724436479286,0.00015069070989702718,1.9275600594807985e-05,-0.00022792216617480978,-0.0005151073734670299,-0.0007087834127538021,-0.0007502226561782612,-0.0005316034206812653,-0.00026142384002312836,0.00011064194963684456,0.00017351446207682428,0.00012141261926842814,0.0001978273452980296,0.00030550049881427173,0.0003712703645655316,0.0003287959723940098,0.00020426541160207027,0.00047774482274605976,0.0005405602640379647,0.0002071295707540939,-4.520284389637581e-05,-0.00017606542882986164,-0.00019740932280635975,-9.090976372517335e-05,0.00012668485434443012,0.0001913228978997689,0.00010553484663487695,5.460543808574783e-05,0.00023976779712270188,0.00020320181186170356,2.348288036655965e-05,9.465928263364932e-05,-3.04600113583228e-05,-6.833971878573116e-05,-0.0001026243700650958,-0.0002462238583194511,-0.00037641386107760215,-0.00033725500808005167,-0.00035769929864874284,-0.00020330841041315295,9.170756492310933e-05,0.00014579697932174171,5.255001748567524e-05,0.0001215722817561464,0.0005746077064208831,0.0007612897786821299,0.0005746077064208831,0.0001215722817561464,5.255001748567524e-05,0.00014579697932174171,9.170756492310933e-05,-0.00020330841041315295,-0.00035769929864874284,-0.00033725500808005167,-0.00037641386107760215,-0.0002462238583194511,-0.0001026243700650958,-6.833971878573116e-05,-3.04600113583228e-05,9.465928263364932e-05,2.348288036655965e-05,0.00020320181186170356,0.00023976779712270188,5.460543808574783e-05,0.00010553484663487695,0.0001913228978997689,0.00012668485434443012,-9.090976372517335e-05,-0.00019740932280635975,-0.00017606542882986164,-4.520284389637581e-05,0.0002071295707540939,0.0005405602640379647,0.00047774482274605976,0.00020426541160207027,0.0003287959723940098,0.0003712703645655316,0.00030550049881427173,0.0001978273452980296,0.00012141261926842814,0.00017351446207682428,0.00011064194963684456,-0.00026142384002312836,-0.0005316034206812653,-0.0007502226561782612,-0.0007087834127538021,-0.0005151073734670299,-0.00022792216617480978,1.9275600594807985e-05,0.00015069070989702718,0.00018028724436479286,0.0005041957020648101,0.0007347238492027564,0.00041963929542506643,-1.849752488717487e-05,-0.00030492526810543916
3,-4.697595570746185e-05,0.00036389612441080094,0.000487452536138136,0.0003512500940214195,0.00022459584081846277,-2.5178558611344595e-05,-0.00014220900464656375,-3.0262694019491517e-05,-0.00028408006368808685,-0.0005843737198509977,-0.0009331909330245454,-0.0010790238106130209,-0.0008975507826653405,-0.00039018210279427004,0.00010301322944517973,0.0004404232448280719,0.0003651647671029733,0.00031284246983694574,0.000392421153804765,0.0003760651896241247,0.0004060871924792572,0.00016338169103784705,5.1567559364673046e-05,0.00010821051784771932,0.00010261376698702775,-8.674167507377145e-05,-0.00022192259878239283,-0.00017916451029427162,0.00019303083141960372,0.00016654183913661705,2.9915819265425005e-05,-0.00022775078022713996,-0.00012979084818878184,-1.1021322653028103e-05,6.295098486361168e-05,0.00033949558042547823,0.0004109710909130568,1.5866978227406722e-05,8.925154983832208e-05,-0.0001516879468660498,-0.00016931029529006884,-0.00023773760651385687,-0.0002622563475199553,-0.0003210106111961436,-7.133260642108422e-05,0.000239740095553561,0.0002452727134507996,0.00010932742475288019,0.0002922064585652932,0.0007162332447585952,0.000623265862871605,0.0007162332447585952,0.0002922064585652932,0.00010932742475288019,0.0002452727134507996,0.000239740095553561,-7.133260642108422e-05,-0.0003210106111961436,-0.0002622563475199553,-0.00023773760651385687,-0.00016931029529006884,-0.0001516879468660498,8.925154983832208e-05,1.5866978227406722e-05,0.0004109710909130568,0.00033949558042547823,6.295098486361168e-05,-1.1021322653028103e-05,-0.00012979084818878184,-0.00022775078022713996,2.9915819265425005e-05,0.00016654183913661705,0.00019303083141960372,-0.00017916451029427162,-0.00022192259878239283,-8.674167507377145e-05,0.00010261376698702775,0.00010821051784771932,5.1567559364673046e-05,0.00016338169103784705,0.0004060871924792572,0.0003760651896241247,0.000392421153804765,0.00031284246983694574,0.0003651647671029733,0.0004404232448280719,0.00010301322944517973,-0.00039018210279427004,-0.0008975507826653405,-0.0010790238106130209,-0.0009331909330245454,-0.0005843737198509977,-0.00028408006368808685,-3.0262694019491517e-05,-0.00014220900464656375,-2.5178558611344595e-05,0.00022459584081846277,0.0003512500940214195,0.000487452536138136,0.00036389612441080094,-4.697595570746185e-05
4,0.000272523488392166,0.0004138202962708898,0.00040099234328557507,0.00019484584178518122,-0.00018404004919453522,-0.0004919500670965578,-0.0006988876660527496,-0.0005386587688800647,-0.00037191936376150655,-0.00046195903897054783,-0.0005565144290732355,-0.0008728082982483831,-0.0008751708964614701,-0.0003370067356744545,0.0004541841606289213,0.0006212155628414445,0.0006132665187101562,0.0004962007562111016,0.0005120652171215791,0.0004387895331599403,0.00032090011522827304,6.71496845788216e-05,2.077998751331232e-06,0.00014738333682135253,0.0004069742511959454,0.00032865390928262786,0.0005454214626883575,0.0006229504226747341,0.0007204791260905799,0.0005065602903256761,0.0001084075734734436,-0.0002474479374242282,-0.00039423945938607877,-0.00016372037905192072,8.905396985234315e-06,0.0002433591826597507,0.00028847600197009094,0.00010484678814306774,-9.71070799490035e-06,5.236962292829453e-05,-0.00045243335497091813,-0.0006850403096584208,-0.00042227472992743847,-0.0003751981715736673,-1.9591075848753062e-05,1.0422202550490084e-05,-0.00011986044451558681,-0.0003506560509973953,-6.649969084766816e-06,0.0004248563243954613,0.0007472215545941254,0.0004248563243954613,-6.649969084766816e-06,-0.0003506560509973953,-0.00011986044451558681,1.0422202550490084e-05,-1.9591075848753062e-05,-0.0003751981715736673,-0.00042227472992743847,-0.0006850403096584208,-0.00045243335497091813,5.236962292829453e-05,-9.71070799490035e-06,0.00010484678814306774,0.00028847600197009094,0.0002433591826597507,8.905396985234315e-06,-0.00016372037905192072,-0.00039423945938607877,-0.0002474479374242282,0.0001084075734734436,0.0005065602903256761,0.0007204791260905799,0.0006229504226747341,0.0005454214626883575,0.00032865390928262786,0.0004069742511959454,0.00014738333682135253,2.077998751331232e-06,6.71496845788216e-05,0.00032090011522827304,0.0004387895331599403,0.0005120652171215791,0.0004962007562111016,0.0006132665187101562,0.0006212155628414445,0.0004541841606289213,-0.0003370067356744545,-0.0008751708964614701,-0.0008728082982483831,-0.0005565144290732355,-0.00046195903897054783,-0.00037191936376150655,-0.0005386587688800647,-0.0006988876660527496,-0.0004919500670965578,-0.00018404004919453522,0.00019484584178518122,0.00040099234328557507,0.0004138202962708898,0.000272523488392166
5,0.00013322164089665464,0.00024299608373525727,4.940838506024882e-05,-2.6136331679889434e-05,-0.0003589267103387787,-0.0008701932062735317,-0.0010627232896907896,-0.000905298090678063,-0.00041666969813023,-8.48373017708973e-05,5.706968139522088e-05,-0.0002551197118642108,-0.00035375460941234536,-0.00017609237413779158,0.0003695915534319993,0.00052606517537384,0.0005549103301896454,0.0005569781143868369,0.0007178116370777461,0.0005224215033306926,0.000368771996317348,-2.8962497908014567e-05,0.00016377049396831193,0.0005640475430744682,0.0007580505062515076,0.000896250511506473,0.0008876033524712342,0.0009147774034191866,0.0009423691004536079,0.000733370582107396,0.00010752500595041117,-0.00017255423952363313,-0.00027351538117239275,-0.00018504891200309462,-2.548316204965752e-06,0.0003369595380415657,0.000496177524888818,0.0002321974750688169,4.379835434599268e-05,-0.00011261787098273511,-0.0004661660429595326,-0.000842289068913705,-0.0007534526065817914,-0.0005307094516656674,-0.00023848103538290765,-0.000423426808543057,-0.0006755254232613964,-0.0010703824024218469,-0.0008309974944691583,-8.891937474519757e-05,0.0002779725847792252,-8.891937474519757e-05,-0.0008309974944691583,-0.0010703824024218469,-0.0006755254232613964,-0.000423426808543057,-0.00023848103538290765,-0.0005307094516656674,-0.0007534526065817914,-0.000842289068913705,-0.0004661660429595326,-0.00011261787098273511,4.379835434599268e-05,0.0002321974750688169,0.000496177524888818,0.0003369595380415657,-2.548316204965752e-06,-0.00018504891200309462,-0.00027351538117239275,-0.00017255423952363313,0.00010752500595041117,0.000733370582107396,0.0009423691004536079,0.0009147774034191866,0.0008876033524712342,0.000896250511506473,0.0007580505062515076,0.0005640475430744682,0.00016377049396831193,-2.8962497908014567e-05,0.000368771996317348,0.0005224215033306926,0.0007178116370777461,0.0005569781143868369,0.0005549103301896454,0.00052606517537384,0.0003695915534319993,-0.00017609237413779158,-0.00035375460941234536,-0.0002551197118642108,5.706968139522088e-05,-8.48373017708973e-05,-0.00041666969813023,-0.000905298090678063,-0.0010627232896907896,-0.0008701932062735317,-0.0003589267103387787,-2.6136331679889434e-05,4.940838506024882e-05,0.00024299608373525727,0.00013322164089665464
6,6.75417340180781e-05,-3.0477720813890828e-05,-0.0004077076562463572,-0.0002861047374453368,-0.00044652244809354315,-0.0007614928134358525,-0.0007880474058588877,-0.000574717387526305,-0.00016162099075651054,0.00013496330628844075,0.00014006711943341272,-0.00013601723673451832,-0.00015607104586625391,5.9374542169566774e-05,0.0002201579478728012,0.00048091113465821274,0.0005030225427291547,0.0008585801447490933,0.0008395168125700767,0.0006243279058168198,0.0004261280587948238,0.0001764144445425857,0.000284548044836705,0.0005686081245653441,0.0008576506028413384,0.0007302931194950481,0.0005368927367788321,0.0006799946859850405,0.0007928865812620609,0.0004780681061405694,0.00019329660881276285,-0.00010827710764893476,-4.5763320815053155e-05,-9.432725969123331e-06,0.00012425414154840225,0.00033867054856012106,0.0004730648406512221,0.0005745966392826443,0.0005002906268102285,1.90919887040884e-05,-0.00037058248827038804,-0.0005975319289872342,-0.0005460130478180257,-0.0004459360407588626,-0.00024386227719217285,-0.0005558332706457728,-0.0008230791080138535,-0.0011472389912077247,-0.0009069748711111475,-0.0003833569542513565,1.135738785908123e-06,-0.0003833569542513565,-0.0009069748711111475,-0.0011472389912077247,-0.0008230791080138535,-0.0005558332706457728,-0.00024386227719217285,-0.0004459360407588626,-0.0005460130478180257,-0.0005975319289872342,-0.00037058248827038804,1.90919887040884e-05,0.0005002906268102285,0.0005745966392826443,0.0004730648406512221,0.00033867054856012106,0.00012425414154840225,-9.432725969123331e-06,-4.5763320815053155e-05,-0.00010827710764893476,0.00019329660881276285,0.0004780681061405694,0.0007928865812620609,0.0006799946859850405,0.0005368927367788321,0.0007302931194950481,0.0008576506028413384,0.0005686081245653441,0.000284548044836705,0.0001764144445425857,0.0004261280587948238,0.0006243279058168198,0.0008395168125700767,0.0008585801447490933,0.0005030225427291547,0.00048091113465821274,0.0002201579478728012,5.9374542169566774e-05,-0.00015607104586625391,-0.00013601723673451832,0.00014006711943341272,0.00013496330628844075,-0.00016162099075651054,-0.000574717387526305,-0.0007880474058588877,-0.0007614928134358525,-0.00044652244809354315,-0.0002861047374453368,-0.0004077076562463572,-3.0477720813890828e-05,6.75417340180781e-05
7,8.237160708324769e-05,-0.00017931911431256874,-0.0005049168839195973,-0.0006933725241562541,-0.0006694079275572838,-0.0006467159901997471,-0.000381999472034725,-0.00022396860825757875,-0.00017649356107893806,-0.00024821436937624326,-0.00036259091322958905,-0.0003113660794209048,-0.00019652786962578813,-0.00011465484884091923,2.298315767854523e-05,0.000202944129964392,0.00047696298046061617,0.0006101095429951496,0.0006059151845297866,0.0005619377754058615,0.000242682475787342,-4.1744292884510887e-05,-4.697601091589818e-06,0.000224500342101556,0.0002716749474788935,0.00042128951888499436,0.00014495096948381983,0.000384174029866588,0.0004874912362829785,0.000168380645093717,-0.0001535904281327185,1.1406724523986446e-05,-9.444881734180204e-05,0.0001981556677913604,0.0003756923904212569,0.0003400167119665306,0.00041552391313847293,0.0008175663132371382,0.0006797903614067421,0.00046152410683222107,0.00015569692931180344,0.00010745596166952318,8.146534015217455e-05,0.00013144869220592425,4.9116326933656995e-05,-0.00021026520538172482,-0.0003129151615908506,-0.0006357283903084359,-0.0008197025194003944,-0.00037666555333116034,-0.0004419605557550303,-0.00037666555333116034,-0.0008197025194003944,-0.0006357283903084359,-0.0003129151615908506,-0.00021026520538172482,4.9116326933656995e-05,0.00013144869220592425,8.146534015217455e-05,0.00010745596166952318,0.00015569692931180344,0.00046152410683222107,0.0006797903614067421,0.0008175663132371382,0.00041552391313847293,0.0003400167119665306,0.0003756923904212569,0.0001981556677913604,-9.444881734180204e-05,1.1406724523986446e-05,-0.0001535904281327185,0.000168380645093717,0.0004874912362829785,0.000384174029866588,0.00014495096948381983,0.00042128951888499436,0.0002716749474788935,0.000224500342101556,-4.697601091589818e-06,-4.1744292884510887e-05,0.000242682475787342,0.0005619377754058615,0.0006059151845297866,0.0006101095429951496,0.00047696298046061617,0.000202944129964392,2.298315767854523e-05,-0.00011465484884091923,-0.00019652786962578813,-0.0003113660794209048,-0.00036259091322958905,-0.00024821436937624326,-0.00017649356107893806,-0.00022396860825757875,-0.000381999472034725,-0.0006467159901997471,-0.0006694079275572838,-0.0006933725241562541,-0.0005049168839195973,-0.00017931911431256874,8.237160708324769e-05
8,0.00021199345487447964,-5.4163055812622607e-05,-0.000552378872035713,-0.0009224821150094673,-0.0008183866295797054,-0.00030694333687818865,0.00011437841499453264,0.00020905735956248267,4.5976254669609235e-05,-0.0002966334659337311,-0.00045894363870166243,-0.0004682779299615457,-0.00016852933572299243,-0.0001495384529418429,-0.00021590260074467988,-5.9049169901716106e-05,0.00024875205626125887,0.00021940801856902537,0.00011149520912216002,0.00018717474899468753,1.3347007513383666e-05,-0.0001816902415485845,-0.0003743933365001582,-0.00018736885435392017,-0.00013017781644122697,-0.00014284990537215522,0.0001254249443311476,0.0003622821687423504,0.00038924854819232874,-7.158749054328471e-05,-0.00027755557895133937,-8.020015264823347e-05,0.0002227109671766731,0.0003926822482057322,0.000408934718840805,0.0003526678553661745,0.0004641408242489523,0.0007267006627166965,0.0007588291723193555,0.0005835118351827471,0.0005401622173508122,0.0005715890467266283,0.0005353682606500772,0.0004020396522802058,0.0001131000357731359,-3.273234012615738e-05,-4.3042135370031074e-05,-0.00013274996531404155,-0.000253464520671149,-0.0002910236130790541,-0.00044325355303318913,-0.0002910236130790541,-0.000253464520671149,-0.00013274996531404155,-4.3042135370031074e-05,-3.273234012615738e-05,0.0001131000357731359,0.0004020396522802058,0.0005353682606500772,0.0005715890467266283,0.0005401622173508122,0.0005835118351827471,0.0007588291723193555,0.0007267006627166965,0.0004641408242489523,0.0003526678553661745,0.000408934718840805,0.0003926822482057322,0.0002227109671766731,-8.020015264823347e-05,-0.00027755557895133937,-7.158749054328471e-05,0.00038924854819232874,0.0003622821687423504,0.0001254249443311476,-0.00014284990537215522,-0.00013017781644122697,-0.00018736885435392017,-0.0003743933365001582,-0.0001816902415485845,1.3347007513383666e-05,0.00018717474899468753,0.00011149520912216002,0.00021940801856902537,0.00024875205626125887,-5.9049169901716106e-05,-0.00021590260074467988,-0.0001495384529418429,-0.00016852933572299243,-0.0004682779299615457,-0.00045894363870166243,-0.0002966334659337311,4.5976254669609235e-05,0.00020905735956248267,0.00011437841499453264,-0.00030694333687818865,-0.0008183866295797054,-0.0009224821150094673,-0.000552378872035713,-5.4163055812622607e-05,0.00021199345487447964
9,0.00028981719382153634,-0.00027208868030106014,-0.0004694891706087814,-0.0008202783061408302,-0.0008217232214807003,-8.715572166451946e-05,9.131130217983016e-05,0.00029165794392426104,-3.078564896099445e-05,-0.00024403233273875664,-0.00023399371756643864,-0.00020844588577692376,0.00029529785070088476,9.93714428629588e-05,-9.471146874107095e-05,-0.00021757001120329967,-1.564598140572233e-05,-0.0001642074583468048,-6.981120110371235e-05,3.9221136355656674e-05,-5.7613178586365455e-05,-0.0004231541220337669,-0.0005378982674838422,-0.00043578568697674817,-0.00016474951529317153,-0.00026898243384510813,0.00024611362643000927,0.00042032383462024066,0.0002168612643124428,3.0373054423068972e-05,2.952084008608322e-05,0.00015809081470578292,0.0004012131176250633,0.0005050876932368989,0.0005586637084109279,0.0005542074335880255,0.00035397436995328877,0.0004114029178330119,0.0004615367258400871,0.0002519821901002698,0.0004972921808117768,0.0007511855907689013,0.0006586838165930837,0.00041752949618807254,0.0002514278903111717,4.734847281683666e-05,-4.631812898676411e-05,0.0001545802937040107,0.00016486080949066682,-5.066412478010917e-06,-0.00014130091651710631,-5.066412478010917e-06,0.00016486080949066682,0.0001545802937040107,-4.631812898676411e-05,4.734847281683666e-05,0.0002514278903111717,0.00041752949618807254,0.0006586838165930837,0.0007511855907689013,0.0004972921808117768,0.0002519821901002698,0.0004615367258400871,0.0004114029178330119,0.00035397436995328877,0.0005542074335880255,0.0005586637084109279,0.0005050876932368989,0.0004012131176250633,0.00015809081470578292,2.952084008608322e-05,3.0373054423068972e-05,0.0002168612643124428,0.00042032383462024066,0.00024611362643000927,-0.00026898243384510813,-0.00016474951529317153,-0.00043578568697674817,-0.0005378982674838422,-0.0004231541220337669,-5.7613178586365455e-05,3.9221136355656674e-05,-6.981120110371235e-05,-0.0001642074583468048,-1.564598140572233e-05,-0.00021757001120329967,-9.471146874107095e-05,9.93714428629588e-05,0.00029529785070088476,-0.00020844588577692376,-0.00023399371756643864,-0.00024403233273875664,-3.078564896099445e-05,0.00029165794392426104,9.131130217983016e-05,-8.715572166451946e-05,-0.0008217232214807003,-0.0008202783061408302,-0.0004694891706087814,-0.00027208868030106014,0.00028981719382153634
